Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),EMS:Cooling Controlled Load [](TimeStep),EMS:Heating Controlled Load [](TimeStep),EMS:Cooling Schedule Temperature [](TimeStep),EMS:Heating Schedule Temperature [](TimeStep),EMS:Cooling Setpoint Temperature [](TimeStep),EMS:Heating Setpoint Temperature [](TimeStep),EMS:Cooling Current Temperature [](TimeStep),EMS:Heating Current Temperature [](TimeStep),EMS:Cooling Power State [](TimeStep),EMS:Heating Power State [](TimeStep),EMS:Heating Volume [](TimeStep),EMS:Cooling Volume [](TimeStep),EMS:Indoor Air Temperature [](TimeStep),EMS:Occupant Count [](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](TimeStep) 
 07/03  21:55:00,33.391666666666669,12630.259379689309,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.12015082912558,79.12015082912558,1.0,0.0,1428.0,16740.0,79.12015082912558,0.0,30994.60903278625,79771.79950486048,0.0 
 07/03  22:00:00,33.3,15393.033940527246,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.83932240292273,78.83932240292273,1.0,0.0,0.0,25552.0,78.83932240292273,0.0,34966.11330914024,83744.60775969243,0.0 
 07/03  22:05:00,33.3,15193.196286239363,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.42571267927204,78.42571267927204,1.0,0.0,0.0,25552.0,78.42571267927204,0.0,42136.00038444158,92036.85807443792,0.0 
 07/03  22:10:00,33.3,17305.626171499825,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.11174047092773,78.11174047092773,1.0,0.0,0.0,26812.0,78.11174047092773,0.0,19208.667225519588,69111.68318170079,0.0 
 07/03  22:15:00,33.3,7163.237321552698,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.5240592593656,78.5240592593656,1.0,0.0,0.0,11332.0,78.5240592593656,0.0,19118.998701856224,69023.32943509743,0.0 
 07/03  22:20:00,33.3,7120.493362479738,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.92836602346927,78.92836602346927,1.0,0.0,0.0,11332.0,78.92836602346927,0.0,16908.666434310813,66814.47081927328,0.0 
 07/03  22:25:00,33.3,6721.315947246687,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.20151289620256,79.20151289620256,1.0,0.0,0.0,9904.0,79.20151289620256,0.0,6829.333783698747,54734.66144555068,0.0 
 07/03  22:30:00,33.3,2174.7072331588994,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.65626103140733,79.65626103140733,1.0,0.0,0.0,1260.0,79.65626103140733,0.0,18321.19884901523,66228.10180158341,0.0 
 07/03  22:35:00,33.3,12647.056335149378,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.78812494447513,79.78812494447513,1.0,0.0,0.0,16740.0,79.78812494447513,0.0,23283.843777658207,73663.95631099039,0.0 
 07/03  22:40:00,33.3,10482.060814560558,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.24448822333059,79.24448822333059,1.0,0.0,0.0,15480.0,79.24448822333059,0.0,22718.171051927606,73099.8442696624,0.0 
 07/03  22:45:00,33.3,10248.65162026586,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.94440339630234,78.94440339630234,1.0,0.0,0.0,15480.0,78.94440339630234,0.0,22415.13201778929,72798.36832238533,0.0 
 07/03  22:50:00,33.3,20356.174155782606,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.76955358418135,78.76955358418135,1.0,0.0,0.0,15480.0,78.76955358418135,0.0,29621.55710563714,79668.58134053707,0.0 
 07/03  22:55:00,33.3,12254.235236213408,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.6656589288942,78.6656589288942,1.0,0.0,0.0,16740.0,78.6656589288942,0.0,39366.45354449522,88166.49342784009,0.0 
 07/03  23:00:00,33.3,16863.94000703096,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.3088010911254,78.3088010911254,1.0,0.0,0.0,25384.0,78.3088010911254,0.0,17038.184914238143,65840.08866108846,0.0 
 07/03  23:05:00,33.166666666666667,6764.562526338982,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.57289078175126,78.57289078175126,1.0,0.0,0.0,9904.0,78.57289078175126,0.0,16791.91683282332,65593.85505980804,0.0 
 07/03  23:10:00,33.03333333333333,6651.536813249862,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.88181387756203,78.88181387756203,1.0,0.0,0.0,9904.0,78.88181387756203,0.0,16588.662599898955,65390.60012633847,0.0 
 07/03  23:15:00,32.9,6556.351783656672,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.08384472478946,79.08384472478946,1.0,0.0,0.0,9904.0,79.08384472478946,0.0,16417.91057773342,65218.637199785684,0.0 
 07/03  23:20:00,32.766666666666669,12963.877713675967,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.26189546344874,79.26189546344874,1.0,0.0,0.0,9904.0,79.26189546344874,0.0,9926.039590689745,58725.75874399486,0.0 
 07/03  23:25:00,32.63333333333333,8950.368653826255,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.36974711770653,79.36974711770653,1.0,0.0,0.0,8644.0,79.36974711770653,0.0,7808.567763230567,56607.373998270225,0.0 
 07/03  23:30:00,32.5,7100.923770857022,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.51210699367107,79.51210699367107,1.0,0.0,0.0,10752.0,79.51210699367107,0.0,22922.40694054962,71720.34724631143,0.0 
 07/03  23:35:00,32.36666666666667,10308.063883047535,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.02209377780969,79.02209377780969,1.0,0.0,0.0,15480.0,79.02209377780969,0.0,24691.3995647063,73488.49723637512,0.0 
 07/03  23:40:00,32.233333333333337,11191.638727718884,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.68079617633112,78.68079617633112,1.0,0.0,1260.0,15480.0,78.68079617633112,0.0,28709.21382351036,77505.47951146093,0.0 
 07/03  23:45:00,32.099999999999997,11666.159011613108,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.44389698437263,78.44389698437263,1.0,0.0,0.0,16740.0,78.44389698437263,0.0,27525.16713015851,76320.60723845536,0.0 
 07/03  23:50:00,31.966666666666666,22987.847346921582,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.32259573445079,78.32259573445079,1.0,0.0,0.0,16740.0,78.32259573445079,0.0,27228.531594123033,76023.1483008983,0.0 
 07/03  23:55:00,31.833333333333333,22691.211810895762,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.26742155383863,78.26742155383863,1.0,0.0,0.0,16740.0,78.26742155383863,0.0,12346.495056849375,61140.284003592256,0.0 
 07/03  24:00:00,31.7,4608.380609477949,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.63440123466946,78.63440123466946,1.0,0.0,0.0,5988.0,78.63440123466946,0.0,5660.325932310603,54453.278973937035,0.0 
 07/04  00:05:00,31.65,1590.5047124449744,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.13391868760275,79.13391868760275,1.0,0.0,0.0,1260.0,79.13391868760275,0.0,0.00000444765000758356,48793.26096541999,0.0 
 07/04  00:10:00,31.6,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.5084279565136,79.5084279565136,0.0,0.0,0.0,0.0,79.5084279565136,0.0,0.000004448568704174941,48793.57420768005,0.0 
 07/04  00:15:00,31.549999999999998,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.76763081944523,79.76763081944523,0.0,0.0,0.0,0.0,79.76763081944523,0.0,0.000004450067650681924,48793.307832970306,0.0 
 07/04  00:20:00,31.500000000000005,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.99125081606573,79.99125081606573,0.0,0.0,0.0,0.0,79.99125081606573,0.0,0.000004452010519112121,48793.14963679908,0.0 
 07/04  00:25:00,31.449999999999997,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,80.10973562180745,80.10973562180745,0.0,0.0,0.0,0.0,80.10973562180745,0.0,0.000004454393408570676,48793.0469273073,0.0 
 07/04  00:30:00,31.4,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,80.19337176555001,80.19337176555001,0.0,0.0,0.0,0.0,80.19337176555001,0.0,10018.534774322707,58811.51021260058,0.0 
 07/04  00:35:00,31.35,4498.1632600034449,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.94246322884068,79.94246322884068,1.0,0.0,0.0,8644.0,79.94246322884068,0.0,15842.20081074406,64635.12266586686,0.0 
 07/04  00:40:00,31.300000000000006,5943.459099816645,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.65964607784383,79.65964607784383,1.0,0.0,0.0,9904.0,79.65964607784383,0.0,15138.342848491584,63931.22029204485,0.0 
 07/04  00:45:00,31.250000000000005,5826.515642287455,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.50338751355001,79.50338751355001,1.0,0.0,0.0,9904.0,79.50338751355001,0.0,15009.582866946674,63802.41933694012,0.0 
 07/04  00:50:00,31.2,11555.550005975816,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.38998511508555,79.38998511508555,1.0,0.0,0.0,9904.0,79.38998511508555,0.0,30466.444100623827,79259.23600661714,0.0 
 07/04  00:55:00,31.150000000000003,12725.063025582187,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.86940294132035,78.86940294132035,1.0,0.0,0.0,20656.0,78.86940294132035,0.0,29981.751789632457,78774.27133070541,0.0 
 07/04  01:00:00,31.1,12477.351090395647,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.38569763829207,78.38569763829207,1.0,0.0,0.0,20656.0,78.38569763829207,0.0,27057.50522643978,75849.8899442519,0.0 
 07/04  01:05:00,31.008333333333334,11182.716149703376,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.12403605625112,78.12403605625112,1.0,0.0,0.0,16740.0,78.12403605625112,0.0,21419.024501822045,70210.59136354079,0.0 
 07/04  01:10:00,30.916666666666669,9618.801434522475,0.0,80.6,60.8,80.36826461623545,61.031735383764559,77.98457874906934,77.98457874906934,1.0,0.0,0.0,15480.0,77.98457874906934,0.0,21116.4490391445,69907.08441706505,0.0 
 07/04  01:15:00,30.825000000000004,9490.278624360733,0.0,80.6,60.8,80.36826461623545,61.031735383764559,77.91132603379117,77.91132603379117,1.0,0.0,0.0,15480.0,77.91132603379117,0.0,20923.256459427274,69712.86248972641,0.0 
 07/04  01:20:00,30.733333333333339,18864.298606330038,0.0,80.6,60.8,80.36826461623545,61.031735383764559,77.8681125608732,77.8681125608732,1.0,0.0,0.0,15480.0,77.8681125608732,0.0,6485.771072423198,55274.03959398145,0.0 
 07/04  01:25:00,30.641666666666667,2915.9758427121307,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.2444267187603,78.2444267187603,1.0,0.0,0.0,4728.0,78.2444267187603,0.0,6443.166322671663,55229.66562669555,0.0 
 07/04  01:30:00,30.55,2894.0385322465447,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.57657955441302,78.57657955441302,1.0,0.0,0.0,4728.0,78.57657955441302,0.0,0.000004510844194123636,48784.73745620542,0.0 
 07/04  01:35:00,30.458333333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.96607305542733,78.96607305542733,0.0,0.0,0.0,0.0,78.96607305542733,0.0,0.000004516409576621583,48782.983530235586,0.0 
 07/04  01:40:00,30.366666666666668,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.26998248091189,79.26998248091189,0.0,0.0,0.0,0.0,79.26998248091189,0.0,0.000004522080364185905,48781.23460275104,0.0 
 07/04  01:45:00,30.275,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.47713098383128,79.47713098383128,0.0,0.0,0.0,0.0,79.47713098383128,0.0,0.00000452788878023504,48779.4914653705,0.0 
 07/04  01:50:00,30.183333333333335,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.65315723892474,79.65315723892474,0.0,0.0,0.0,0.0,79.65315723892474,0.0,0.0000045291007990673,48777.75223909028,0.0 
 07/04  01:55:00,30.09166666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.7472359674057,79.7472359674057,0.0,0.0,0.0,0.0,79.7472359674057,0.0,0.0000045195336058133268,48776.015972312074,0.0 
 07/04  02:00:00,30.0,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.81163235990717,79.81163235990717,0.0,0.0,0.0,0.0,79.81163235990717,0.0,0.000004505096946877271,48774.28184961656,0.0 
 07/04  02:05:00,29.90833333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.85504186104174,79.85504186104174,0.0,0.0,0.0,0.0,79.85504186104174,0.0,0.000004492907436480186,48772.55233624706,0.0 
 07/04  02:10:00,29.816666666666668,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.8831121383217,79.8831121383217,0.0,0.0,0.0,0.0,79.8831121383217,0.0,0.000004482694189397699,48770.822830672565,0.0 
 07/04  02:15:00,29.725,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.90053605012469,79.90053605012469,0.0,0.0,0.0,0.0,79.90053605012469,0.0,0.0000044742247460070198,48769.09303326297,0.0 
 07/04  02:20:00,29.633333333333338,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.91056348516924,79.91056348516924,0.0,0.0,0.0,0.0,79.91056348516924,0.0,0.000004467298553502968,48767.362762443714,0.0 
 07/04  02:25:00,29.541666666666666,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.91530025413315,79.91530025413315,0.0,0.0,0.0,0.0,79.91530025413315,0.0,0.000004461741752304459,48765.622816622206,0.0 
 07/04  02:30:00,29.45,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.91622745169694,79.91622745169694,0.0,0.0,0.0,0.0,79.91622745169694,0.0,0.0000044574029684849399,48763.886098346404,0.0 
 07/04  02:35:00,29.358333333333336,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.91424663317446,79.91424663317446,0.0,0.0,0.0,0.0,79.91424663317446,0.0,0.000004454149889502436,48762.15057389357,0.0 
 07/04  02:40:00,29.266666666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.91000266627799,79.91000266627799,0.0,0.0,0.0,0.0,79.91000266627799,0.0,0.000004451866455556761,48760.41522437637,0.0 
 07/04  02:45:00,29.174999999999998,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.90387844585806,79.90387844585806,0.0,0.0,0.0,0.0,79.90387844585806,0.0,0.000004450450539041281,48758.67990704015,0.0 
 07/04  02:50:00,29.083333333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.89623267103485,79.89623267103485,0.0,0.0,0.0,0.0,79.89623267103485,0.0,0.000004449812014156431,48756.94423084066,0.0 
 07/04  02:55:00,28.991666666666665,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.88726363136607,79.88726363136607,0.0,0.0,0.0,0.0,79.88726363136607,0.0,0.000004449871140808537,48755.20828443635,0.0 
 07/04  03:00:00,28.9,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.8771724350666,79.8771724350666,0.0,0.0,0.0,0.0,79.8771724350666,0.0,0.00000445055720351435,48753.4718293098,0.0 
 07/04  03:05:00,28.80833333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.8660083119014,79.8660083119014,0.0,0.0,0.0,0.0,79.8660083119014,0.0,0.000004451807358633582,49054.85749737826,0.0 
 07/04  03:10:00,28.716666666666666,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.8538566266384,79.8538566266384,0.0,0.0,0.0,0.0,79.8538566266384,0.0,0.0000044535656529031259,49052.71455668232,0.0 
 07/04  03:15:00,28.624999999999998,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.84076833896498,79.84076833896498,0.0,0.0,0.0,0.0,79.84076833896498,0.0,0.000004455782183697278,49050.5699815674,0.0 
 07/04  03:20:00,28.533333333333336,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.82687378186722,79.82687378186722,0.0,0.0,0.0,0.0,79.82687378186722,0.0,0.000004458412377231741,49048.42368399197,0.0 
 07/04  03:25:00,28.441666666666664,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.81222316667052,79.81222316667052,0.0,0.0,0.0,0.0,79.81222316667052,0.0,0.000004461416365468443,49046.27579096817,0.0 
 07/04  03:30:00,28.35,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.7968858838917,79.7968858838917,0.0,0.0,0.0,0.0,79.7968858838917,0.0,0.000004464758446056418,49044.12624614308,0.0 
 07/04  03:35:00,28.258333333333334,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.78088449642581,79.78088449642581,0.0,0.0,0.0,0.0,79.78088449642581,0.0,0.000004468406612483936,49041.97515126167,0.0 
 07/04  03:40:00,28.166666666666666,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.7642881324297,79.7642881324297,0.0,0.0,0.0,0.0,79.7642881324297,0.0,0.000004472332143883773,49039.82247364688,0.0 
 07/04  03:45:00,28.075000000000004,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.74712562125814,79.74712562125814,0.0,0.0,0.0,0.0,79.74712562125814,0.0,0.000004476509245754368,49037.66827823684,0.0 
 07/04  03:50:00,27.983333333333336,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.7294455573095,79.7294455573095,0.0,0.0,0.0,0.0,79.7294455573095,0.0,0.000004480914734328492,49035.51255458635,0.0 
 07/04  03:55:00,27.89166666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.71125932832448,79.71125932832448,0.0,0.0,0.0,0.0,79.71125932832448,0.0,0.0000044855277585128989,49033.35533790469,0.0 
 07/04  04:00:00,27.8,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.69262436514859,79.69262436514859,0.0,0.0,0.0,0.0,79.69262436514859,0.0,0.000004490329554296406,49031.19665178338,0.0 
 07/04  04:05:00,27.75,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.67356687761796,79.67356687761796,0.0,0.0,0.0,0.0,79.67356687761796,0.0,0.0000044953032273204049,49010.72453680636,0.0 
 07/04  04:10:00,27.700000000000004,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.65524295784951,79.65524295784951,0.0,0.0,0.0,0.0,79.65524295784951,0.0,0.0000045004335599622988,49009.372798632925,0.0 
 07/04  04:15:00,27.650000000000003,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.63733269166669,79.63733269166669,0.0,0.0,0.0,0.0,79.63733269166669,0.0,0.000004505706839825507,49008.026360731776,0.0 
 07/04  04:20:00,27.6,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.61964992887266,79.61964992887266,0.0,0.0,0.0,0.0,79.61964992887266,0.0,0.000004511110706981759,49006.6831854093,0.0 
 07/04  04:25:00,27.549999999999998,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.60206121367935,79.60206121367935,0.0,0.0,0.0,0.0,79.60206121367935,0.0,0.0000045166340176876939,49005.34210294448,0.0 
 07/04  04:30:00,27.5,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.5844892686624,79.5844892686624,0.0,0.0,0.0,0.0,79.5844892686624,0.0,0.00000452226672261403,49004.002380825434,0.0 
 07/04  04:35:00,27.45,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.56686787780655,79.56686787780655,0.0,0.0,0.0,0.0,79.56686787780655,0.0,0.000004527999757891162,49002.663529644204,0.0 
 07/04  04:40:00,27.4,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.54916484310141,79.54916484310141,0.0,0.0,0.0,0.0,79.54916484310141,0.0,0.000004529470667779557,49001.325242449,0.0 
 07/04  04:45:00,27.349999999999999,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.53135425569853,79.53135425569853,0.0,0.0,0.0,0.0,79.53135425569853,0.0,0.000004520122020720194,48999.987245136916,0.0 
 07/04  04:50:00,27.3,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.51340902379562,79.51340902379562,0.0,0.0,0.0,0.0,79.51340902379562,0.0,0.0000045056038180712229,48998.649422576855,0.0 
 07/04  04:55:00,27.249999999999998,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.49530550996859,79.49530550996859,0.0,0.0,0.0,0.0,79.49530550996859,0.0,0.0000044933426822965799,48997.31159465326,0.0 
 07/04  05:00:00,27.2,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.47704574849343,79.47704574849343,0.0,0.0,0.0,0.0,79.47704574849343,0.0,0.000004483066302517733,48995.97368641776,0.0 
 07/04  05:05:00,27.291666666666666,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.4586152557595,79.4586152557595,0.0,0.0,0.0,0.0,79.4586152557595,0.0,0.0000044745410394348158,48976.54184377868,0.0 
 07/04  05:10:00,27.383333333333334,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.44308544970483,79.44308544970483,0.0,0.0,0.0,0.0,79.44308544970483,0.0,0.0000044675653564305069,48978.135977336424,0.0 
 07/04  05:15:00,27.474999999999999,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.42941513149265,79.42941513149265,0.0,0.0,0.0,0.0,79.42941513149265,0.0,0.000004461964567543257,48979.72962831459,0.0 
 07/04  05:20:00,27.56666666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.41698334915015,79.41698334915015,0.0,0.0,0.0,0.0,79.41698334915015,0.0,0.00000445758660011059,48981.322489206344,0.0 
 07/04  05:25:00,27.65833333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.40541388776562,79.40541388776562,0.0,0.0,0.0,0.0,79.40541388776562,0.0,0.000004454298547188383,48982.91440022275,0.0 
 07/04  05:30:00,27.75,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.39417872368266,79.39417872368266,0.0,0.0,0.0,0.0,79.39417872368266,0.0,0.000004451983840500098,40409.505250266695,0.0 
 07/04  05:35:00,27.84166666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.38912121891332,79.38912121891332,0.0,0.0,0.0,0.0,79.38912121891332,0.0,0.000004450539915228772,40411.10074869985,0.0 
 07/04  05:40:00,27.933333333333338,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.38698483773439,79.38698483773439,0.0,0.0,0.0,0.0,79.38698483773439,0.0,0.0000044498762678630879,40412.699178927745,0.0 
 07/04  05:45:00,28.025000000000003,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.38814276567484,79.38814276567484,0.0,0.0,0.0,0.0,79.38814276567484,0.0,0.000004449912830579515,40414.302476550045,0.0 
 07/04  05:50:00,28.116666666666668,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.39153634125407,79.39153634125407,0.0,0.0,0.0,0.0,79.39153634125407,0.0,0.000004450578602396247,40415.907880887804,0.0 
 07/04  05:55:00,28.208333333333337,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.39733541313928,79.39733541313928,0.0,0.0,0.0,0.0,79.39733541313928,0.0,0.000004451810490051977,40417.51501964628,0.0 
 07/04  06:00:00,28.3,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.40490907145979,79.40490907145979,0.0,0.0,0.0,0.0,79.40490907145979,0.0,0.000004453552321297967,40419.122086762145,0.0 
 07/04  06:05:00,28.208333333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.41369032726797,79.41369032726797,0.0,0.0,0.0,0.0,79.41369032726797,0.0,0.000004455754000806387,40308.184546798984,0.0 
 07/04  06:10:00,28.116666666666668,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.40708512666179,79.40708512666179,0.0,0.0,0.0,0.0,79.40708512666179,0.0,0.000004458370784741963,40306.58164339939,0.0 
 07/04  06:15:00,28.025000000000003,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.40335274650758,79.40335274650758,0.0,0.0,0.0,0.0,79.40335274650758,0.0,0.000004461362654618159,40305.0442686561,0.0 
 07/04  06:20:00,27.933333333333338,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.40123229527463,79.40123229527463,0.0,0.0,0.0,0.0,79.40123229527463,0.0,0.0000044646937746659829,40303.54076852911,0.0 
 07/04  06:25:00,27.84166666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.40015579431838,79.40015579431838,0.0,0.0,0.0,0.0,79.40015579431838,0.0,0.000004468332019805498,40302.05581875848,0.0 
 07/04  06:30:00,27.75,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.39981113550573,79.39981113550573,0.0,0.0,0.0,0.0,79.39981113550573,0.0,0.000004472248563593774,40300.58125160352,0.0 
 07/04  06:35:00,27.65833333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.40010430739359,79.40010430739359,0.0,0.0,0.0,0.0,79.40010430739359,0.0,0.000004476417517356728,40299.112825360135,0.0 
 07/04  06:40:00,27.56666666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.40158812653042,79.40158812653042,0.0,0.0,0.0,0.0,79.40158812653042,0.0,0.0000044808156131913088,40297.654889900106,0.0 
 07/04  06:45:00,27.474999999999999,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.40713710416634,79.40713710416634,0.0,0.0,0.0,0.0,79.40713710416634,0.0,0.0000044854219247271009,40296.21823603758,0.0 
 07/04  06:50:00,27.383333333333334,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.4137936873708,79.4137936873708,0.0,0.0,0.0,0.0,79.4137936873708,0.0,0.000004490217620514228,40294.78696856417,0.0 
 07/04  06:55:00,27.291666666666666,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.42120552469663,79.42120552469663,0.0,0.0,0.0,0.0,79.42120552469663,0.0,0.0000044951857457062489,40293.35891803597,0.0 
 07/04  07:00:00,27.2,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.42934105276069,79.42934105276069,0.0,0.0,0.0,0.0,79.42934105276069,0.0,0.000004500311028369665,40291.933852839684,0.0 
 07/04  07:05:00,27.48333333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.43835551311386,79.43835551311386,0.0,0.0,0.0,0.0,79.43835551311386,0.0,0.0000075123705238611239,40296.50021897035,0.0 
 07/04  07:10:00,27.766666666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.45372793123296,79.45372793123296,0.0,0.0,0.0,0.0,79.45372793123296,0.0,0.00000752727930470667,40301.067498463686,0.0 
 07/04  07:15:00,28.049999999999998,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.4750093842369,79.4750093842369,0.0,0.0,0.0,0.0,79.4750093842369,0.0,0.000007542449762664084,40305.679302945755,0.0 
 07/04  07:20:00,28.333333333333337,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.50266718764232,79.50266718764232,0.0,0.0,0.0,0.0,79.50266718764232,0.0,0.000007550784528160188,40310.28311528235,0.0 
